,,,,,Sensor_Package_Name,Sensor_Package_Name,Sensor_Package_Name,Sensor_Package_Name,Sensor_Package_Name
,,,,,AirBeam3:e868e7389e40,AirBeam3:e868e7389e40,AirBeam3:e868e7389e40,AirBeam3:e868e7389e40,AirBeam3:e868e7389e40
,,,,,Sensor_Name,Sensor_Name,Sensor_Name,Sensor_Name,Sensor_Name
,,,,,AirBeam3-F,AirBeam3-PM1,AirBeam3-PM10,AirBeam3-PM2.5,AirBeam3-RH
,,,,,Measurement_Type,Measurement_Type,Measurement_Type,Measurement_Type,Measurement_Type
,,,,,Temperature,Particulate Matter,Particulate Matter,Particulate Matter,Humidity
,,,,,Measurement_Units,Measurement_Units,Measurement_Units,Measurement_Units,Measurement_Units
,,,,,degrees Fahrenheit,micrograms per cubic meter,micrograms per cubic meter,micrograms per cubic meter,percent
ObjectID,Session_Name,Timestamp,Latitude,Longitude,1:Measurement_Value,2:Measurement_Value,3:Measurement_Value,4:Measurement_Value,5:Measurement_Value
438,Atonsu  High School Junction,2023-10-31T11:44:42.000,6.6590033,-1.5938717,102.0,10.0,11.0,11.0,55.0
439,Atonsu  High School Junction,2023-10-31T11:44:47.000,6.6590033,-1.5938717,102.0,8.0,10.0,9.0,54.0
440,Atonsu  High School Junction,2023-10-31T11:44:52.000,6.6590033,-1.5938717,102.0,8.0,10.0,9.0,53.0
441,Atonsu  High School Junction,2023-10-31T11:44:57.000,6.6590033,-1.5938717,102.0,10.0,11.0,10.0,52.0
442,Atonsu  High School Junction,2023-10-31T11:45:02.000,6.6590033,-1.5938717,102.0,9.0,10.0,9.0,52.0
443,Atonsu  High School Junction,2023-10-31T11:45:07.000,6.6590033,-1.5938717,102.0,7.0,9.0,8.0,52.0
444,Atonsu  High School Junction,2023-10-31T11:45:12.000,6.6590033,-1.5938717,102.0,7.0,8.0,8.0,52.0
445,Atonsu  High School Junction,2023-10-31T11:45:17.000,6.6590033,-1.5938717,102.0,6.0,7.0,7.0,52.0
446,Atonsu  High School Junction,2023-10-31T11:45:22.000,6.6590033,-1.5938717,102.0,7.0,8.0,8.0,52.0
447,Atonsu  High School Junction,2023-10-31T11:45:27.000,6.6590033,-1.5938717,102.0,6.0,7.0,7.0,52.0
448,Atonsu  High School Junction,2023-10-31T11:45:32.000,6.6590033,-1.5938717,102.0,6.0,7.0,7.0,52.0
449,Atonsu  High School Junction,2023-10-31T11:45:37.000,6.6590033,-1.5938717,102.0,7.0,9.0,8.0,52.0
450,Atonsu  High School Junction,2023-10-31T11:45:42.000,6.6590033,-1.5938717,102.0,9.0,10.0,9.0,52.0
451,Atonsu  High School Junction,2023-10-31T11:45:47.000,6.6590033,-1.5938717,102.0,11.0,12.0,12.0,52.0
452,Atonsu  High School Junction,2023-10-31T11:45:52.000,6.6590039,-1.5938714,102.0,9.0,10.0,9.0,52.0
453,Atonsu  High School Junction,2023-10-31T11:45:57.000,6.6590162,-1.5938375,103.0,9.0,10.0,9.0,52.0
454,Atonsu  High School Junction,2023-10-31T11:46:02.000,6.659058,-1.5937934,103.0,10.0,11.0,10.0,52.0
455,Atonsu  High School Junction,2023-10-31T11:46:07.000,6.6590834,-1.5937626,102.0,8.0,9.0,9.0,51.0
456,Atonsu  High School Junction,2023-10-31T11:46:12.000,6.6591165,-1.5937491,103.0,9.0,10.0,9.0,52.0
457,Atonsu  High School Junction,2023-10-31T11:46:17.000,6.6591412,-1.59373,103.0,7.0,8.0,8.0,52.0
458,Atonsu  High School Junction,2023-10-31T11:46:22.000,6.659154,-1.5937172,103.0,20.0,35.0,23.0,52.0
459,Atonsu  High School Junction,2023-10-31T11:46:27.000,6.659151,-1.5936904,103.0,96.0,220.0,119.0,52.0
460,Atonsu  High School Junction,2023-10-31T11:46:32.000,6.6591469,-1.593651,103.0,137.0,326.0,172.0,52.0
461,Atonsu  High School Junction,2023-10-31T11:46:37.000,6.6591403,-1.593628,103.0,73.0,155.0,87.0,53.0
462,Atonsu  High School Junction,2023-10-31T11:46:42.000,6.6591362,-1.5936316,103.0,35.0,59.0,39.0,52.0
463,Atonsu  High School Junction,2023-10-31T11:46:47.000,6.6591378,-1.5936295,103.0,20.0,26.0,22.0,51.0
464,Atonsu  High School Junction,2023-10-31T11:46:52.000,6.6591363,-1.5936286,103.0,18.0,21.0,20.0,51.0
465,Atonsu  High School Junction,2023-10-31T11:46:57.000,6.6591344,-1.5936244,103.0,13.0,14.0,14.0,51.0
466,Atonsu  High School Junction,2023-10-31T11:47:02.000,6.659137,-1.5936208,103.0,11.0,12.0,12.0,51.0
467,Atonsu  High School Junction,2023-10-31T11:47:07.000,6.6591405,-1.5936198,103.0,10.0,11.0,10.0,51.0
468,Atonsu  High School Junction,2023-10-31T11:47:12.000,6.6591466,-1.5936208,103.0,9.0,10.0,9.0,51.0
469,Atonsu  High School Junction,2023-10-31T11:47:17.000,6.6591466,-1.5936197,103.0,7.0,9.0,8.0,52.0
470,Atonsu  High School Junction,2023-10-31T11:47:22.000,6.6591462,-1.59362,103.0,7.0,8.0,8.0,51.0
471,Atonsu  High School Junction,2023-10-31T11:47:27.000,6.659148,-1.5936194,103.0,6.0,7.0,7.0,51.0
472,Atonsu  High School Junction,2023-10-31T11:47:32.000,6.659145,-1.5936267,103.0,5.0,6.0,6.0,51.0
473,Atonsu  High School Junction,2023-10-31T11:47:37.000,6.6591855,-1.5936223,103.0,5.0,6.0,6.0,51.0
474,Atonsu  High School Junction,2023-10-31T11:47:42.000,6.659185,-1.5936217,103.0,4.0,5.0,5.0,51.0
475,Atonsu  High School Junction,2023-10-31T11:47:47.000,6.6591838,-1.5936183,103.0,5.0,6.0,6.0,51.0
476,Atonsu  High School Junction,2023-10-31T11:47:52.000,6.659187,-1.5936178,103.0,4.0,5.0,5.0,51.0
477,Atonsu  High School Junction,2023-10-31T11:47:57.000,6.6591851,-1.5936216,103.0,4.0,5.0,4.0,51.0
478,Atonsu  High School Junction,2023-10-31T11:48:02.000,6.659185,-1.5936217,103.0,13.0,16.0,15.0,51.0
479,Atonsu  High School Junction,2023-10-31T11:48:07.000,6.659185,-1.5936217,103.0,20.0,25.0,22.0,51.0
480,Atonsu  High School Junction,2023-10-31T11:48:12.000,6.6591887,-1.5936141,103.0,14.0,15.0,15.0,52.0
481,Atonsu  High School Junction,2023-10-31T11:48:17.000,6.6591916,-1.5936153,103.0,10.0,11.0,11.0,51.0
482,Atonsu  High School Junction,2023-10-31T11:48:22.000,6.6591913,-1.5936154,103.0,9.0,10.0,9.0,51.0
483,Atonsu  High School Junction,2023-10-31T11:48:27.000,6.6591894,-1.5936149,103.0,7.0,8.0,8.0,51.0
484,Atonsu  High School Junction,2023-10-31T11:48:32.000,6.6591854,-1.5936211,103.0,6.0,7.0,7.0,51.0
485,Atonsu  High School Junction,2023-10-31T11:48:37.000,6.659185,-1.5936217,104.0,5.0,6.0,6.0,51.0
486,Atonsu  High School Junction,2023-10-31T11:48:42.000,6.659185,-1.5936217,104.0,5.0,6.0,6.0,51.0
487,Atonsu  High School Junction,2023-10-31T11:48:47.000,6.659185,-1.5936217,104.0,5.0,6.0,6.0,52.0
488,Atonsu  High School Junction,2023-10-31T11:48:52.000,6.659185,-1.5936217,104.0,5.0,6.0,6.0,52.0
489,Atonsu  High School Junction,2023-10-31T11:48:57.000,6.659185,-1.5936217,104.0,4.0,5.0,5.0,51.0
490,Atonsu  High School Junction,2023-10-31T11:49:02.000,6.6591575,-1.5936073,104.0,4.0,5.0,5.0,50.0
491,Atonsu  High School Junction,2023-10-31T11:49:07.000,6.6591222,-1.5935961,104.0,4.0,5.0,5.0,50.0
492,Atonsu  High School Junction,2023-10-31T11:49:12.000,6.6591064,-1.5935949,104.0,5.0,6.0,6.0,50.0
493,Atonsu  High School Junction,2023-10-31T11:49:17.000,6.6591011,-1.593593,104.0,5.0,6.0,6.0,50.0
494,Atonsu  High School Junction,2023-10-31T11:49:22.000,6.6590975,-1.5935929,104.0,3.0,4.0,4.0,50.0
495,Atonsu  High School Junction,2023-10-31T11:49:27.000,6.6590993,-1.5935918,104.0,4.0,5.0,5.0,50.0
496,Atonsu  High School Junction,2023-10-31T11:49:32.000,6.6591,-1.5935917,104.0,4.0,5.0,5.0,51.0
497,Atonsu  High School Junction,2023-10-31T11:49:37.000,6.6591,-1.5935917,104.0,4.0,5.0,5.0,51.0
498,Atonsu  High School Junction,2023-10-31T11:49:42.000,6.6590946,-1.5935884,104.0,5.0,6.0,6.0,51.0
499,Atonsu  High School Junction,2023-10-31T11:49:47.000,6.6590933,-1.5935861,104.0,8.0,9.0,8.0,51.0
500,Atonsu  High School Junction,2023-10-31T11:49:52.000,6.6590948,-1.5935847,104.0,11.0,12.0,12.0,50.0
501,Atonsu  High School Junction,2023-10-31T11:49:57.000,6.6590946,-1.5935856,104.0,12.0,13.0,13.0,50.0
502,Atonsu  High School Junction,2023-10-31T11:50:02.000,6.6590984,-1.5935901,104.0,11.0,12.0,12.0,50.0
503,Atonsu  High School Junction,2023-10-31T11:50:07.000,6.6590946,-1.5935879,104.0,9.0,10.0,10.0,51.0
504,Atonsu  High School Junction,2023-10-31T11:50:12.000,6.6590943,-1.5935872,104.0,7.0,8.0,8.0,51.0
505,Atonsu  High School Junction,2023-10-31T11:50:17.000,6.6590924,-1.593588,104.0,7.0,8.0,8.0,51.0
506,Atonsu  High School Junction,2023-10-31T11:50:22.000,6.6590921,-1.5935875,104.0,6.0,7.0,7.0,50.0
507,Atonsu  High School Junction,2023-10-31T11:50:27.000,6.6590922,-1.5935863,104.0,6.0,7.0,7.0,50.0
508,Atonsu  High School Junction,2023-10-31T11:50:32.000,6.6591011,-1.5935731,105.0,6.0,7.0,7.0,50.0
509,Atonsu  High School Junction,2023-10-31T11:50:37.000,6.6590983,-1.5935726,105.0,5.0,6.0,6.0,51.0
510,Atonsu  High School Junction,2023-10-31T11:50:42.000,6.6591032,-1.5935733,105.0,6.0,7.0,7.0,51.0
511,Atonsu  High School Junction,2023-10-31T11:50:47.000,6.6591033,-1.5935732,105.0,6.0,7.0,7.0,50.0
512,Atonsu  High School Junction,2023-10-31T11:50:52.000,6.659105,-1.5935699,105.0,5.0,6.0,6.0,50.0
513,Atonsu  High School Junction,2023-10-31T11:50:57.000,6.659106,-1.5935685,105.0,5.0,6.0,6.0,50.0
514,Atonsu  High School Junction,2023-10-31T11:51:02.000,6.6591038,-1.5935676,105.0,4.0,5.0,5.0,51.0
515,Atonsu  High School Junction,2023-10-31T11:51:07.000,6.6591038,-1.5935689,105.0,6.0,7.0,7.0,51.0
516,Atonsu  High School Junction,2023-10-31T11:51:12.000,6.6591039,-1.5935687,105.0,4.0,5.0,5.0,50.0
517,Atonsu  High School Junction,2023-10-31T11:51:17.000,6.6591025,-1.5935703,105.0,5.0,6.0,6.0,50.0
518,Atonsu  High School Junction,2023-10-31T11:51:22.000,6.6591032,-1.5935732,105.0,6.0,7.0,7.0,51.0
519,Atonsu  High School Junction,2023-10-31T11:51:27.000,6.6591033,-1.5935733,105.0,6.0,7.0,7.0,50.0
520,Atonsu  High School Junction,2023-10-31T11:51:32.000,6.6591027,-1.593572,105.0,7.0,8.0,8.0,51.0
521,Atonsu  High School Junction,2023-10-31T11:51:37.000,6.6591008,-1.5935715,105.0,6.0,7.0,7.0,51.0
522,Atonsu  High School Junction,2023-10-31T11:51:42.000,6.6591005,-1.593571,105.0,6.0,7.0,7.0,50.0
523,Atonsu  High School Junction,2023-10-31T11:51:47.000,6.6591024,-1.5935712,105.0,6.0,7.0,7.0,49.0
524,Atonsu  High School Junction,2023-10-31T11:51:52.000,6.6591033,-1.5935712,105.0,6.0,7.0,7.0,49.0
525,Atonsu  High School Junction,2023-10-31T11:51:57.000,6.6591034,-1.5935729,105.0,7.0,8.0,8.0,49.0
526,Atonsu  High School Junction,2023-10-31T11:52:02.000,6.6591033,-1.5935733,105.0,7.0,8.0,8.0,49.0
527,Atonsu  High School Junction,2023-10-31T11:52:07.000,6.6591033,-1.5935733,105.0,7.0,8.0,8.0,49.0
528,Atonsu  High School Junction,2023-10-31T11:52:12.000,6.6591033,-1.5935733,105.0,7.0,8.0,8.0,49.0
529,Atonsu  High School Junction,2023-10-31T11:52:17.000,6.6590977,-1.5936552,105.0,8.0,10.0,9.0,50.0
530,Atonsu  High School Junction,2023-10-31T11:52:22.000,6.6590933,-1.59366,105.0,10.0,11.0,10.0,50.0
531,Atonsu  High School Junction,2023-10-31T11:52:27.000,6.6590933,-1.59366,105.0,10.0,11.0,11.0,50.0
532,Atonsu  High School Junction,2023-10-31T11:52:32.000,6.6590933,-1.59366,105.0,11.0,12.0,12.0,49.0
533,Atonsu  High School Junction,2023-10-31T11:52:37.000,6.6590933,-1.59366,106.0,13.0,15.0,14.0,49.0
534,Atonsu  High School Junction,2023-10-31T11:52:42.000,6.6590933,-1.59366,106.0,14.0,15.0,15.0,50.0
535,Atonsu  High School Junction,2023-10-31T11:52:47.000,6.6590933,-1.59366,106.0,13.0,14.0,14.0,50.0
536,Atonsu  High School Junction,2023-10-31T11:52:52.000,6.6590933,-1.59366,106.0,13.0,14.0,14.0,50.0
537,Atonsu  High School Junction,2023-10-31T11:52:57.000,6.6590933,-1.59366,106.0,12.0,13.0,13.0,50.0
538,Atonsu  High School Junction,2023-10-31T11:53:02.000,6.6590933,-1.59366,106.0,12.0,13.0,13.0,50.0
539,Atonsu  High School Junction,2023-10-31T11:53:07.000,6.6590944,-1.5936625,106.0,11.0,12.0,12.0,50.0
540,Atonsu  High School Junction,2023-10-31T11:53:12.000,6.6590924,-1.593665,106.0,10.0,11.0,10.0,50.0
541,Atonsu  High School Junction,2023-10-31T11:53:17.000,6.6590906,-1.5936656,106.0,10.0,11.0,10.0,50.0
542,Atonsu  High School Junction,2023-10-31T11:53:22.000,6.6590888,-1.5936659,106.0,8.0,10.0,9.0,49.0
543,Atonsu  High School Junction,2023-10-31T11:53:27.000,6.6590893,-1.5936658,106.0,10.0,11.0,10.0,49.0
544,Atonsu  High School Junction,2023-10-31T11:53:32.000,6.65909,-1.5936651,106.0,10.0,11.0,10.0,49.0
545,Atonsu  High School Junction,2023-10-31T11:53:37.000,6.65909,-1.593665,106.0,9.0,11.0,10.0,49.0
546,Atonsu  High School Junction,2023-10-31T11:53:42.000,6.65909,-1.593665,106.0,8.0,9.0,9.0,49.0
547,Atonsu  High School Junction,2023-10-31T11:53:47.000,6.65909,-1.593665,106.0,9.0,10.0,9.0,49.0
548,Atonsu  High School Junction,2023-10-31T11:53:52.000,6.65909,-1.593665,106.0,8.0,10.0,9.0,49.0
549,Atonsu  High School Junction,2023-10-31T11:53:57.000,6.6590887,-1.5936621,106.0,7.0,8.0,8.0,50.0
550,Atonsu  High School Junction,2023-10-31T11:54:02.000,6.6590876,-1.5936645,105.0,6.0,7.0,7.0,51.0
551,Atonsu  High School Junction,2023-10-31T11:54:07.000,6.6590865,-1.5936638,105.0,6.0,7.0,7.0,51.0
552,Atonsu  High School Junction,2023-10-31T11:54:12.000,6.6590882,-1.5936613,105.0,6.0,7.0,7.0,51.0
553,Atonsu  High School Junction,2023-10-31T11:54:17.000,6.6590887,-1.5936628,105.0,7.0,8.0,8.0,51.0
554,Atonsu  High School Junction,2023-10-31T11:54:22.000,6.65909,-1.593664,105.0,6.0,7.0,7.0,51.0
555,Atonsu  High School Junction,2023-10-31T11:54:27.000,6.65909,-1.593665,105.0,7.0,8.0,8.0,51.0
556,Atonsu  High School Junction,2023-10-31T11:54:32.000,6.65909,-1.593665,105.0,7.0,8.0,8.0,51.0
557,Atonsu  High School Junction,2023-10-31T11:54:37.000,6.65909,-1.593665,105.0,6.0,7.0,7.0,50.0
558,Atonsu  High School Junction,2023-10-31T11:54:42.000,6.65909,-1.593665,105.0,7.0,8.0,8.0,50.0
559,Atonsu  High School Junction,2023-10-31T11:54:47.000,6.6590897,-1.5936651,105.0,9.0,11.0,10.0,49.0
560,Atonsu  High School Junction,2023-10-31T11:54:52.000,6.6590903,-1.5936659,105.0,11.0,12.0,12.0,48.0
561,Atonsu  High School Junction,2023-10-31T11:54:57.000,6.6590909,-1.5936662,105.0,10.0,11.0,10.0,48.0
562,Atonsu  High School Junction,2023-10-31T11:55:02.000,6.65909,-1.5936647,105.0,6.0,8.0,7.0,48.0
563,Atonsu  High School Junction,2023-10-31T11:55:07.000,6.65909,-1.593665,105.0,6.0,7.0,7.0,48.0
564,Atonsu  High School Junction,2023-10-31T11:55:12.000,6.65909,-1.593665,105.0,5.0,6.0,6.0,49.0
565,Atonsu  High School Junction,2023-10-31T11:55:17.000,6.65909,-1.593665,105.0,8.0,9.0,8.0,49.0
566,Atonsu  High School Junction,2023-10-31T11:55:22.000,6.65909,-1.593665,105.0,12.0,13.0,13.0,49.0
567,Atonsu  High School Junction,2023-10-31T11:55:27.000,6.65909,-1.593665,105.0,12.0,13.0,13.0,48.0
568,Atonsu  High School Junction,2023-10-31T11:55:32.000,6.65909,-1.593665,105.0,15.0,16.0,16.0,48.0
569,Atonsu  High School Junction,2023-10-31T11:55:37.000,6.65909,-1.593665,105.0,14.0,15.0,15.0,49.0
570,Atonsu  High School Junction,2023-10-31T11:55:42.000,6.65909,-1.593665,105.0,14.0,16.0,15.0,49.0
571,Atonsu  High School Junction,2023-10-31T11:55:47.000,6.65909,-1.593665,105.0,14.0,16.0,15.0,49.0
572,Atonsu  High School Junction,2023-10-31T11:55:52.000,6.65909,-1.593665,105.0,14.0,16.0,15.0,48.0
573,Atonsu  High School Junction,2023-10-31T11:55:57.000,6.65909,-1.593665,105.0,15.0,17.0,16.0,48.0
574,Atonsu  High School Junction,2023-10-31T11:56:02.000,6.65909,-1.593665,105.0,13.0,15.0,14.0,48.0
575,Atonsu  High School Junction,2023-10-31T11:56:07.000,6.65909,-1.593665,105.0,13.0,14.0,14.0,48.0
576,Atonsu  High School Junction,2023-10-31T11:56:12.000,6.65909,-1.593665,105.0,12.0,13.0,13.0,48.0
577,Atonsu  High School Junction,2023-10-31T11:56:17.000,6.65909,-1.593665,105.0,12.0,13.0,13.0,48.0
578,Atonsu  High School Junction,2023-10-31T11:56:22.000,6.65909,-1.593665,105.0,13.0,14.0,14.0,48.0
579,Atonsu  High School Junction,2023-10-31T11:56:27.000,6.65909,-1.593665,105.0,14.0,16.0,15.0,49.0
580,Atonsu  High School Junction,2023-10-31T11:56:32.000,6.659091,-1.5936645,105.0,13.0,14.0,14.0,50.0
581,Atonsu  High School Junction,2023-10-31T11:56:37.000,6.6590887,-1.5936647,105.0,13.0,14.0,14.0,50.0
582,Atonsu  High School Junction,2023-10-31T11:56:42.000,6.6590899,-1.5936654,105.0,13.0,14.0,14.0,50.0
583,Atonsu  High School Junction,2023-10-31T11:56:47.000,6.65909,-1.5936651,105.0,12.0,13.0,13.0,49.0
584,Atonsu  High School Junction,2023-10-31T11:56:52.000,6.65909,-1.593665,105.0,12.0,13.0,13.0,49.0
585,Atonsu  High School Junction,2023-10-31T11:56:57.000,6.65909,-1.593665,105.0,12.0,14.0,13.0,49.0
586,Atonsu  High School Junction,2023-10-31T11:57:02.000,6.65909,-1.593665,105.0,15.0,17.0,16.0,49.0
587,Atonsu  High School Junction,2023-10-31T11:57:07.000,6.65909,-1.593665,105.0,17.0,19.0,18.0,49.0
588,Atonsu  High School Junction,2023-10-31T11:57:12.000,6.65909,-1.593665,105.0,18.0,20.0,19.0,50.0
589,Atonsu  High School Junction,2023-10-31T11:57:17.000,6.65909,-1.593665,105.0,17.0,20.0,19.0,49.0
590,Atonsu  High School Junction,2023-10-31T11:57:22.000,6.65909,-1.593665,105.0,16.0,18.0,17.0,49.0
591,Atonsu  High School Junction,2023-10-31T11:57:27.000,6.65909,-1.593665,105.0,15.0,17.0,16.0,50.0
592,Atonsu  High School Junction,2023-10-31T11:57:32.000,6.65909,-1.593665,105.0,14.0,16.0,15.0,50.0
593,Atonsu  High School Junction,2023-10-31T11:57:37.000,6.65909,-1.593665,105.0,12.0,13.0,13.0,50.0
594,Atonsu  High School Junction,2023-10-31T11:57:42.000,6.65909,-1.593665,105.0,10.0,11.0,11.0,49.0
595,Atonsu  High School Junction,2023-10-31T11:57:47.000,6.65909,-1.593665,105.0,10.0,11.0,10.0,49.0
596,Atonsu  High School Junction,2023-10-31T11:57:52.000,6.65909,-1.593665,105.0,9.0,10.0,10.0,49.0
597,Atonsu  High School Junction,2023-10-31T11:57:57.000,6.65909,-1.593665,105.0,11.0,12.0,12.0,49.0
598,Atonsu  High School Junction,2023-10-31T11:58:02.000,6.65909,-1.593665,105.0,12.0,13.0,13.0,49.0
599,Atonsu  High School Junction,2023-10-31T11:58:07.000,6.65909,-1.593665,105.0,11.0,12.0,12.0,48.0
600,Atonsu  High School Junction,2023-10-31T11:58:12.000,6.65909,-1.593665,105.0,12.0,13.0,13.0,48.0
601,Atonsu  High School Junction,2023-10-31T11:58:17.000,6.65909,-1.593665,105.0,11.0,12.0,12.0,49.0
602,Atonsu  High School Junction,2023-10-31T11:58:22.000,6.65909,-1.593665,105.0,10.0,11.0,11.0,49.0
603,Atonsu  High School Junction,2023-10-31T11:58:27.000,6.65909,-1.593665,105.0,9.0,10.0,9.0,49.0
604,Atonsu  High School Junction,2023-10-31T11:58:32.000,6.65909,-1.593665,105.0,6.0,7.0,7.0,49.0
605,Atonsu  High School Junction,2023-10-31T11:58:37.000,6.65909,-1.593665,105.0,7.0,8.0,8.0,49.0
606,Atonsu  High School Junction,2023-10-31T11:58:42.000,6.65909,-1.593665,105.0,7.0,8.0,8.0,49.0
607,Atonsu  High School Junction,2023-10-31T11:58:47.000,6.6591144,-1.5936102,105.0,8.0,10.0,9.0,49.0
608,Atonsu  High School Junction,2023-10-31T11:58:52.000,6.6591117,-1.5936017,105.0,9.0,10.0,9.0,49.0
609,Atonsu  High School Junction,2023-10-31T11:58:57.000,6.6591117,-1.5936017,105.0,10.0,11.0,10.0,49.0
610,Atonsu  High School Junction,2023-10-31T11:59:02.000,6.6591121,-1.5936016,105.0,9.0,11.0,10.0,49.0
611,Atonsu  High School Junction,2023-10-31T11:59:07.000,6.6590957,-1.5936035,105.0,10.0,11.0,10.0,48.0
612,Atonsu  High School Junction,2023-10-31T11:59:12.000,6.6590888,-1.5936062,105.0,22.0,29.0,24.0,48.0
613,Atonsu  High School Junction,2023-10-31T11:59:17.000,6.6590849,-1.5936074,105.0,34.0,56.0,37.0,49.0
614,Atonsu  High School Junction,2023-10-31T11:59:22.000,6.6590798,-1.5936106,105.0,31.0,49.0,34.0,50.0
615,Atonsu  High School Junction,2023-10-31T11:59:27.000,6.6590723,-1.5936287,105.0,51.0,101.0,60.0,49.0
616,Atonsu  High School Junction,2023-10-31T11:59:32.000,6.659052,-1.5936449,105.0,85.0,188.0,104.0,48.0
617,Atonsu  High School Junction,2023-10-31T11:59:37.000,6.6590456,-1.5936456,105.0,87.0,193.0,106.0,47.0
618,Atonsu  High School Junction,2023-10-31T11:59:42.000,6.6590441,-1.5936411,105.0,86.0,190.0,104.0,47.0
619,Atonsu  High School Junction,2023-10-31T11:59:47.000,6.6590439,-1.5936329,105.0,86.0,191.0,105.0,47.0
620,Atonsu  High School Junction,2023-10-31T11:59:52.000,6.6590479,-1.5936246,105.0,66.0,138.0,79.0,48.0
621,Atonsu  High School Junction,2023-10-31T11:59:57.000,6.6590501,-1.59362,105.0,35.0,59.0,39.0,48.0
622,Atonsu  High School Junction,2023-10-31T12:00:02.000,6.6590511,-1.5936165,106.0,15.0,18.0,17.0,48.0
623,Atonsu  High School Junction,2023-10-31T12:00:07.000,6.6590505,-1.5936163,106.0,12.0,13.0,13.0,48.0
624,Atonsu  High School Junction,2023-10-31T12:00:12.000,6.6590518,-1.5936172,106.0,11.0,12.0,12.0,47.0
625,Atonsu  High School Junction,2023-10-31T12:00:17.000,6.6590679,-1.5936166,106.0,13.0,14.0,14.0,48.0
626,Atonsu  High School Junction,2023-10-31T12:00:22.000,6.6591074,-1.5936208,106.0,15.0,17.0,16.0,47.0
627,Atonsu  High School Junction,2023-10-31T12:00:27.000,6.6591305,-1.5936097,106.0,16.0,18.0,17.0,47.0
628,Atonsu  High School Junction,2023-10-31T12:00:32.000,6.6591296,-1.5936029,106.0,15.0,16.0,16.0,47.0
629,Atonsu  High School Junction,2023-10-31T12:00:37.000,6.65913,-1.5936018,106.0,13.0,14.0,14.0,48.0
630,Atonsu  High School Junction,2023-10-31T12:00:42.000,6.6591292,-1.5936037,106.0,11.0,12.0,12.0,48.0
631,Atonsu  High School Junction,2023-10-31T12:00:47.000,6.6591268,-1.5936049,106.0,8.0,10.0,9.0,47.0
632,Atonsu  High School Junction,2023-10-31T12:00:52.000,6.6591267,-1.593605,106.0,8.0,10.0,9.0,48.0
633,Atonsu  High School Junction,2023-10-31T12:00:57.000,6.6591267,-1.593605,106.0,7.0,8.0,8.0,47.0
634,Atonsu  High School Junction,2023-10-31T12:01:02.000,6.6591267,-1.593605,106.0,7.0,8.0,8.0,47.0
635,Atonsu  High School Junction,2023-10-31T12:01:07.000,6.6591267,-1.593605,106.0,7.0,9.0,8.0,47.0
636,Atonsu  High School Junction,2023-10-31T12:01:12.000,6.6591333,-1.5936056,106.0,7.0,8.0,8.0,47.0
637,Atonsu  High School Junction,2023-10-31T12:01:17.000,6.6591312,-1.5936099,106.0,8.0,9.0,9.0,47.0
638,Atonsu  High School Junction,2023-10-31T12:01:22.000,6.6591313,-1.5936115,106.0,9.0,10.0,9.0,46.0
639,Atonsu  High School Junction,2023-10-31T12:01:27.000,6.6591276,-1.5936138,106.0,8.0,10.0,9.0,46.0
640,Atonsu  High School Junction,2023-10-31T12:01:32.000,6.6591257,-1.5936143,106.0,7.0,8.0,8.0,46.0
641,Atonsu  High School Junction,2023-10-31T12:01:37.000,6.6591258,-1.5936127,106.0,5.0,6.0,6.0,46.0
642,Atonsu  High School Junction,2023-10-31T12:01:42.000,6.6591225,-1.593608,106.0,6.0,7.0,7.0,46.0
643,Atonsu  High School Junction,2023-10-31T12:01:47.000,6.6591225,-1.5936017,106.0,5.0,6.0,6.0,46.0
644,Atonsu  High School Junction,2023-10-31T12:01:52.000,6.6591302,-1.5936036,106.0,7.0,8.0,8.0,46.0
645,Atonsu  High School Junction,2023-10-31T12:01:57.000,6.659132,-1.5936023,106.0,8.0,10.0,9.0,46.0
646,Atonsu  High School Junction,2023-10-31T12:02:02.000,6.6591337,-1.5936015,107.0,9.0,11.0,10.0,46.0
647,Atonsu  High School Junction,2023-10-31T12:02:07.000,6.6591385,-1.5936025,107.0,19.0,24.0,21.0,46.0
648,Atonsu  High School Junction,2023-10-31T12:02:12.000,6.659136,-1.5936062,106.0,22.0,29.0,24.0,46.0
649,Atonsu  High School Junction,2023-10-31T12:02:17.000,6.6591361,-1.593612,106.0,17.0,19.0,18.0,46.0
650,Atonsu  High School Junction,2023-10-31T12:02:22.000,6.6591345,-1.593617,106.0,15.0,17.0,16.0,47.0
651,Atonsu  High School Junction,2023-10-31T12:02:27.000,6.6591344,-1.5936166,106.0,12.0,13.0,13.0,47.0
652,Atonsu  High School Junction,2023-10-31T12:02:32.000,6.6591338,-1.5936168,106.0,11.0,12.0,12.0,48.0
653,Atonsu  High School Junction,2023-10-31T12:02:37.000,6.6591336,-1.593618,107.0,10.0,11.0,10.0,47.0
654,Atonsu  High School Junction,2023-10-31T12:02:42.000,6.6591348,-1.5936193,107.0,10.0,11.0,10.0,47.0
655,Atonsu  High School Junction,2023-10-31T12:02:47.000,6.659117,-1.5935842,107.0,7.0,8.0,8.0,48.0
656,Atonsu  High School Junction,2023-10-31T12:02:52.000,6.6591014,-1.5935711,107.0,6.0,7.0,7.0,48.0
657,Atonsu  High School Junction,2023-10-31T12:02:57.000,6.6591006,-1.5935699,107.0,6.0,7.0,7.0,48.0
